BinCenter_HU,PixelCount,MeanPred_HU
-1011.5,108326790.0,-983.8494407291657
-986.5,63773187.0,-980.5954389016327
-961.5,34992110.0,-950.4291009991929
-936.5,41905467.0,-933.3977524142216
-911.5,38080256.0,-916.0929597689292
-886.5,23771967.0,-900.235695422757
-861.5,17979050.0,-885.2563309366661
-836.5,12931271.0,-869.5263371640905
-811.5,8962811.0,-852.1494665478622
-786.5,6153836.0,-832.7858185962924
-761.5,4301469.0,-810.6679723058999
-736.5,3137777.0,-785.6309424991392
-711.5,2407275.0,-758.2201508353016
-686.5,1939834.0,-729.5662822031749
-661.5,1624043.0,-700.7875669359346
-636.5,1404542.0,-672.6306121290843
-611.5,1239695.0,-645.0452182121933
-586.5,1116927.0,-618.2487836329494
-561.5,1023417.0,-591.5645687035914
-536.5,943062.0,-565.2319416245554
-511.5,882355.0,-537.9038237599337
-486.5,831351.0,-509.6320900716241
-461.5,797400.0,-479.99693492467463
-436.5,779854.0,-447.97803073809655
-411.5,781389.0,-413.12952340597684
-386.5,809733.0,-374.2572795042736
-361.5,875953.0,-332.54416440778857
-336.5,995447.0,-288.7160330598251
-311.5,1204919.0,-245.62030169849268
-286.5,1555477.0,-206.98311340295106
-261.5,2132879.0,-175.9070549107721
-236.5,3062338.0,-152.84311476939106
-211.5,4509843.0,-136.64756687609218
-186.5,6626563.0,-124.89847260003457
-161.5,9449163.0,-115.43314335676291
-136.5,15690863.0,-108.93577223986294
-111.5,32972315.0,-102.64594851160808
-86.5,29782682.0,-85.46134905075306
-61.5,22497902.0,-61.39556682640387
-36.5,21385066.0,-37.25880263124836
-11.5,22037069.0,-13.513878772040524
13.5,23720463.0,8.372672758954687
38.5,26446250.0,28.14229448326195
63.5,23003218.0,42.85106058985056
88.5,16255628.0,56.69578178931877
113.5,12750198.0,73.11515238856161
138.5,8213242.0,86.64184001823148
163.5,5789757.0,109.56948832490966
188.5,4161909.0,137.1009114302055
213.5,2918187.0,166.70338032766477
238.5,2167580.0,200.27816897618516
263.5,1717158.0,235.5518515754492
288.5,1427374.0,269.44845138000824
313.5,1215060.0,300.7685667900985
338.5,1040238.0,329.72235617641184
363.5,889650.0,357.3290834325236
388.5,763529.0,384.19429327718495
413.5,660387.0,410.9476520007641
438.5,575677.0,437.25334943658254
463.5,502491.0,463.9879330828354
488.5,448281.0,489.9287388699942
513.5,404719.0,516.5020095019763
538.5,367554.0,541.9838841016813
563.5,335258.0,567.3078234087657
588.5,306823.0,592.3859572474909
613.5,282023.0,617.4537217825194
638.5,260259.0,642.8472913345344
663.5,237504.0,666.4634546145247
688.5,219030.0,691.2374710050265
713.5,203713.0,715.4697184585552
738.5,187653.0,739.3532642558985
763.5,174636.0,764.0961653161288
788.5,162293.0,788.7540075339932
813.5,150501.0,812.8869703721472
838.5,139620.0,837.4846966323666
863.5,129132.0,861.1019837943956
888.5,120565.0,884.2188763343951
913.5,112535.0,908.8592292792763
938.5,104543.0,932.7506557459601
963.5,96847.0,957.3254308165561
988.5,90013.0,980.5349742470738
1013.5,84059.0,1004.2939591737301
1038.5,77531.0,1028.6714643724479
1063.5,71673.0,1052.1615422061107
1088.5,65934.0,1075.2233389663709
1113.5,60569.0,1099.676364030992
1138.5,54945.0,1123.2559805110952
1163.5,49769.0,1147.1550132645536
1188.5,44958.0,1170.9833029667207
1213.5,40395.0,1193.533896772666
1238.5,35524.0,1215.9968100660435
1263.5,31649.0,1239.4209070039053
1288.5,27130.0,1262.0735656760778
1313.5,23303.0,1284.8734250347159
1338.5,19604.0,1305.9333548585728
1363.5,16647.0,1330.7166398562217
1388.5,14391.0,1351.5600669065084
1413.5,12232.0,1378.75277636112
1438.5,10415.0,1401.8099868166407
1463.5,8728.0,1425.7439761909184
1488.5,7482.0,1452.9014198366444
1513.5,5830.0,1478.128942808279
1538.5,4541.0,1501.2517113499746
1563.5,3215.0,1523.1463481422531
1588.5,2168.0,1544.5417519882596
1613.5,1414.0,1558.2036048209313
1638.5,1030.0,1585.0165053284284
1663.5,808.0,1613.009570886593
1688.5,678.0,1642.5564231309918
1713.5,496.0,1668.6753783687468
1738.5,368.0,1706.3542699399202
1763.5,194.0,1667.141863950749
1788.5,123.0,1681.2560935912093
1813.5,65.0,1667.8413048377404
1838.5,44.0,1718.5765686035156
1863.5,1131.0,1886.7473211448662
