BinCenter_HU,PixelCount,MeanPred_HU
-1011.5,108326790.0,-990.8324805667436
-986.5,63773187.0,-985.6934143024895
-961.5,34992110.0,-960.0652808662073
-936.5,41905467.0,-940.1184179885646
-911.5,38080256.0,-922.2786226488048
-886.5,23771967.0,-908.5015987937587
-861.5,17979050.0,-892.6942414981187
-836.5,12931271.0,-875.6924280413641
-811.5,8962811.0,-856.7745687737581
-786.5,6153836.0,-835.7134047147521
-761.5,4301469.0,-811.7639418827561
-736.5,3137777.0,-784.9435821595828
-711.5,2407275.0,-755.8447912536425
-686.5,1939834.0,-725.630590621604
-661.5,1624043.0,-695.4479965651204
-636.5,1404542.0,-665.9127251556391
-611.5,1239695.0,-636.9875154813391
-586.5,1116927.0,-608.879058279877
-561.5,1023417.0,-580.8856528727936
-536.5,943062.0,-553.1956974212869
-511.5,882355.0,-524.7196585930948
-486.5,831351.0,-495.12289179684717
-461.5,797400.0,-464.4042443392227
-436.5,779854.0,-431.4155639945531
-411.5,781389.0,-395.6691925453092
-386.5,809733.0,-356.0581931458685
-361.5,875953.0,-313.7693046243389
-336.5,995447.0,-269.6838961064875
-311.5,1204919.0,-226.68674176120302
-286.5,1555477.0,-188.48278977124687
-261.5,2132879.0,-158.0415146849604
-236.5,3062338.0,-135.84459653712702
-211.5,4509843.0,-120.56146731058024
-186.5,6626563.0,-109.91876152400401
-161.5,9449163.0,-101.76284724306127
-136.5,15690863.0,-98.97620726412428
-111.5,32972315.0,-97.87654254249611
-86.5,29782682.0,-81.14733375791471
-61.5,22497902.0,-57.333397039532194
-36.5,21385066.0,-35.60201776170912
-11.5,22037069.0,-14.692228982022845
13.5,23720463.0,4.906729834828556
38.5,26446250.0,23.352032113644142
63.5,23003218.0,36.41999294902692
88.5,16255628.0,47.99693524714266
113.5,12750198.0,63.44350257643253
138.5,8213242.0,74.04920795825154
163.5,5789757.0,94.67808461584555
188.5,4161909.0,119.55636654361518
213.5,2918187.0,145.3663631124467
238.5,2167580.0,175.08828836309982
263.5,1717158.0,206.66948554673675
288.5,1427374.0,237.5552625555467
313.5,1215060.0,266.8471743162435
338.5,1040238.0,294.13676611136333
363.5,889650.0,320.36801606605303
388.5,763529.0,346.1213584574524
413.5,660387.0,372.0358435238246
438.5,575677.0,397.61471054308834
463.5,502491.0,423.47007728517036
488.5,448281.0,448.9466348714731
513.5,404719.0,475.1614700553436
538.5,367554.0,500.4577568386024
563.5,335258.0,525.2914322556903
588.5,306823.0,550.0820889780069
613.5,282023.0,574.7456139374448
638.5,260259.0,599.8455798771777
663.5,237504.0,623.0943188100644
688.5,219030.0,647.5008206421004
713.5,203713.0,671.7437178578278
738.5,187653.0,695.1546233202092
763.5,174636.0,719.8768030535042
788.5,162293.0,744.3193858162422
813.5,150501.0,768.2858710419569
838.5,139620.0,792.7107474210833
863.5,129132.0,816.3072426152585
888.5,120565.0,839.3140339519592
913.5,112535.0,863.7976583446174
938.5,104543.0,887.6642941513712
963.5,96847.0,911.7941550896143
988.5,90013.0,934.8594378259403
1013.5,84059.0,958.4880158375786
1038.5,77531.0,982.6695255995384
1063.5,71673.0,1005.8316606806859
1088.5,65934.0,1027.995860747407
1113.5,60569.0,1051.7905336055746
1138.5,54945.0,1075.346821108662
1163.5,49769.0,1098.7961071826644
1188.5,44958.0,1122.7353169300245
1213.5,40395.0,1145.0494314596726
1238.5,35524.0,1167.7987202946204
1263.5,31649.0,1191.3235851677039
1288.5,27130.0,1214.1311120555974
1313.5,23303.0,1237.3978723924529
1338.5,19604.0,1259.256739160475
1363.5,16647.0,1285.140838540552
1388.5,14391.0,1308.6782972250858
1413.5,12232.0,1339.3110621011358
1438.5,10415.0,1365.2941460633701
1463.5,8728.0,1391.6409162037096
1488.5,7482.0,1422.325041672279
1513.5,5830.0,1449.3476848726616
1538.5,4541.0,1473.89152742246
1563.5,3215.0,1497.6341287331113
1588.5,2168.0,1519.4113110756962
1613.5,1414.0,1534.5624545042047
1638.5,1030.0,1562.75218837701
1663.5,808.0,1595.6407531133973
1688.5,678.0,1627.1486937036204
1713.5,496.0,1654.9136583881993
1738.5,368.0,1692.6670824133832
1763.5,194.0,1647.7460931207715
1788.5,123.0,1647.5790221671748
1813.5,65.0,1651.5965951772837
1838.5,44.0,1687.2922557484019
1863.5,1131.0,1883.6989452520584
