BinCenter_HU,PixelCount,MeanPred_HU
-1011.5,108326790.0,-984.2686692712194
-986.5,63773187.0,-981.1959239096144
-961.5,34992110.0,-952.0814555387014
-936.5,41905467.0,-934.7352319883279
-911.5,38080256.0,-917.524737630012
-886.5,23771967.0,-902.2310353994903
-861.5,17979050.0,-887.0223839444903
-836.5,12931271.0,-870.9595505913427
-811.5,8962811.0,-853.190884003001
-786.5,6153836.0,-833.4533643915785
-761.5,4301469.0,-810.9766044886306
-736.5,3137777.0,-785.7045510859083
-711.5,2407275.0,-758.1566836818669
-686.5,1939834.0,-729.4848637051974
-661.5,1624043.0,-700.7621505760521
-636.5,1404542.0,-672.626661737928
-611.5,1239695.0,-645.0409498252225
-586.5,1116927.0,-618.1674662292518
-561.5,1023417.0,-591.3773649083556
-536.5,943062.0,-564.7877680905401
-511.5,882355.0,-537.3415617878085
-486.5,831351.0,-508.83755044781776
-461.5,797400.0,-479.12176684017675
-436.5,779854.0,-447.1571320255269
-411.5,781389.0,-412.4822281732134
-386.5,809733.0,-374.05359239414764
-361.5,875953.0,-332.90869463320416
-336.5,995447.0,-289.92369006526167
-311.5,1204919.0,-247.77714292491027
-286.5,1555477.0,-209.97690162587742
-261.5,2132879.0,-179.46106610273245
-236.5,3062338.0,-156.67099987681843
-211.5,4509843.0,-140.41943581198825
-186.5,6626563.0,-128.51963806613568
-161.5,9449163.0,-118.86010072451738
-136.5,15690863.0,-111.69721881124879
-111.5,32972315.0,-104.6291906461321
-86.5,29782682.0,-87.72849279395179
-61.5,22497902.0,-63.96736521350331
-36.5,21385066.0,-39.77356921630908
-11.5,22037069.0,-15.830342098329952
13.5,23720463.0,6.358772419010707
38.5,26446250.0,26.403710334991818
63.5,23003218.0,40.89516783402399
88.5,16255628.0,54.42900757014256
113.5,12750198.0,70.82990059065241
138.5,8213242.0,83.51859230961959
163.5,5789757.0,105.8220147186655
188.5,4161909.0,132.82010108250128
213.5,2918187.0,161.7243347373672
238.5,2167580.0,194.73155731997204
263.5,1717158.0,229.49288933221305
288.5,1427374.0,263.03940233881406
313.5,1215060.0,294.32196397803193
338.5,1040238.0,323.071974239304
363.5,889650.0,350.6153366163819
388.5,763529.0,377.4237147019255
413.5,660387.0,404.24552503634277
438.5,575677.0,430.6798980651768
463.5,502491.0,457.5315197479128
488.5,448281.0,483.74218269417975
513.5,404719.0,510.63659034738
538.5,367554.0,536.4876658182355
563.5,335258.0,561.9744799311247
588.5,306823.0,587.4214649616257
613.5,282023.0,612.6289018872079
638.5,260259.0,638.3922553681839
663.5,237504.0,662.3959120917725
688.5,219030.0,687.4050955516336
713.5,203713.0,712.0939913155697
738.5,187653.0,736.086616753997
763.5,174636.0,761.2193101655629
788.5,162293.0,786.0539895225428
813.5,150501.0,810.3656070892814
838.5,139620.0,835.1398351682699
863.5,129132.0,859.0056074724001
888.5,120565.0,882.1615587990618
913.5,112535.0,906.9207794424026
938.5,104543.0,930.9654945573569
963.5,96847.0,955.2737524335158
988.5,90013.0,978.4402057154027
1013.5,84059.0,1002.0651996767616
1038.5,77531.0,1026.2123874744457
1063.5,71673.0,1049.4962483591112
1088.5,65934.0,1071.7249134417916
1113.5,60569.0,1095.5345692709452
1138.5,54945.0,1118.839820269044
1163.5,49769.0,1142.1319319008703
1188.5,44958.0,1165.5542091672714
1213.5,40395.0,1187.3260117345849
1238.5,35524.0,1209.2596699693506
1263.5,31649.0,1232.1959389603387
1288.5,27130.0,1253.9903014169336
1313.5,23303.0,1276.2022299940677
1338.5,19604.0,1296.737178619578
1363.5,16647.0,1321.4111042876298
1388.5,14391.0,1342.4081283271391
1413.5,12232.0,1369.8544806910154
1438.5,10415.0,1393.122351959126
1463.5,8728.0,1417.032342199226
1488.5,7482.0,1445.0349042617647
1513.5,5830.0,1470.4329825190287
1538.5,4541.0,1493.3412825183914
1563.5,3215.0,1516.6385192016792
1588.5,2168.0,1537.5366478951655
1613.5,1414.0,1552.545926581009
1638.5,1030.0,1579.992854264639
1663.5,808.0,1609.6093252956277
1688.5,678.0,1639.8538830962505
1713.5,496.0,1667.1017753847184
1738.5,368.0,1702.349266052246
1763.5,194.0,1668.0447104542525
1788.5,123.0,1677.0545148151677
1813.5,65.0,1680.0322490985577
1838.5,44.0,1717.8064075816762
1863.5,1131.0,1886.4978523827779
