BinCenter_HU,PixelCount,MeanPred_HU
-1011.5,108326790.0,-984.5963546371955
-986.5,63773187.0,-980.2115220560361
-961.5,34992110.0,-952.623333847855
-936.5,41905467.0,-934.5092506787436
-911.5,38080256.0,-917.2056416979528
-886.5,23771967.0,-902.2168476196459
-861.5,17979050.0,-887.043898869981
-836.5,12931271.0,-870.9013108089912
-811.5,8962811.0,-852.9990085695931
-786.5,6153836.0,-833.0186229663755
-761.5,4301469.0,-810.2380081660158
-736.5,3137777.0,-784.5686639273925
-711.5,2407275.0,-756.5850755484798
-686.5,1939834.0,-727.3416121817263
-661.5,1624043.0,-697.9580525915006
-636.5,1404542.0,-669.142239150355
-611.5,1239695.0,-640.8518222926092
-586.5,1116927.0,-613.3514844511519
-561.5,1023417.0,-585.9014587674594
-536.5,943062.0,-558.822455780569
-511.5,882355.0,-530.7647005077642
-486.5,831351.0,-501.6636035243264
-461.5,797400.0,-471.2672598222207
-436.5,779854.0,-438.46659882845836
-411.5,781389.0,-402.77533707632426
-386.5,809733.0,-362.90724861453714
-361.5,875953.0,-320.1458809149969
-336.5,995447.0,-275.177311699337
-311.5,1204919.0,-231.04039197736455
-286.5,1555477.0,-191.6619262484992
-261.5,2132879.0,-160.26669613286865
-236.5,3062338.0,-137.4360353215569
-211.5,4509843.0,-121.90579433076626
-186.5,6626563.0,-111.17356653323898
-161.5,9449163.0,-102.99722349837822
-136.5,15690863.0,-101.23743759465613
-111.5,32972315.0,-101.55290552836958
-86.5,29782682.0,-83.41035244644146
-61.5,22497902.0,-57.36869440774168
-36.5,21385066.0,-34.12257509952042
-11.5,22037069.0,-11.98568261120156
13.5,23720463.0,8.622249512469148
38.5,26446250.0,28.028527676089123
63.5,23003218.0,42.326324875674665
88.5,16255628.0,55.23738709482531
113.5,12750198.0,71.8206719019229
138.5,8213242.0,84.24012563333099
163.5,5789757.0,107.04986486623065
188.5,4161909.0,134.24698929220457
213.5,2918187.0,162.56299036971913
238.5,2167580.0,194.70908180803994
263.5,1717158.0,228.73039961263024
288.5,1427374.0,261.8252716009506
313.5,1215060.0,292.86859432930805
338.5,1040238.0,321.88175458569
363.5,889650.0,349.5804234950713
388.5,763529.0,376.71021585299894
413.5,660387.0,403.8198585956023
438.5,575677.0,430.4586660272061
463.5,502491.0,457.33510732926993
488.5,448281.0,483.594846784661
513.5,404719.0,510.5081647351914
538.5,367554.0,536.3625088515706
563.5,335258.0,561.8740754484073
588.5,306823.0,587.0747716709503
613.5,282023.0,612.3278210958972
638.5,260259.0,637.7384932430366
663.5,237504.0,661.1568158871079
688.5,219030.0,685.8884111685257
713.5,203713.0,710.2069986349778
738.5,187653.0,733.9975372371536
763.5,174636.0,758.7985014022387
788.5,162293.0,783.5059702133063
813.5,150501.0,807.6846075769528
838.5,139620.0,832.3160968089271
863.5,129132.0,856.005724618571
888.5,120565.0,879.2681460564581
913.5,112535.0,903.9197030731715
938.5,104543.0,927.8949253025388
963.5,96847.0,952.5310849119617
988.5,90013.0,975.8407264350011
1013.5,84059.0,999.8014588550307
1038.5,77531.0,1024.3974099671498
1063.5,71673.0,1047.8843803114628
1088.5,65934.0,1071.006794637359
1113.5,60569.0,1095.5181027861013
1138.5,54945.0,1119.4410245894865
1163.5,49769.0,1143.5916010901026
1188.5,44958.0,1168.034255992985
1213.5,40395.0,1191.2520012611062
1238.5,35524.0,1214.6664156935772
1263.5,31649.0,1238.8232531221056
1288.5,27130.0,1262.6907561142243
1313.5,23303.0,1286.7363764334762
1338.5,19604.0,1309.3875186766832
1363.5,16647.0,1335.666066317141
1388.5,14391.0,1359.6397447382615
1413.5,12232.0,1390.7440264585207
1438.5,10415.0,1417.2589773895072
1463.5,8728.0,1444.205026068893
1488.5,7482.0,1474.6726580968805
1513.5,5830.0,1501.8988071448193
1538.5,4541.0,1527.0801544155852
1563.5,3215.0,1549.501230954753
1588.5,2168.0,1571.7842657786014
1613.5,1414.0,1585.4649149720706
1638.5,1030.0,1613.393488082145
1663.5,808.0,1645.048820571144
1688.5,678.0,1676.017397000023
1713.5,496.0,1702.5175992904171
1738.5,368.0,1742.8539591250212
1763.5,194.0,1690.0959585917365
1788.5,123.0,1691.8375948774137
1813.5,65.0,1675.3052509014424
1838.5,44.0,1720.7019070712004
1863.5,1131.0,1887.344035478317
